,Dmean,SP-3,SP-4,SP-5,MPC2,MPC3,MPC4,piPC2,MWC2,MWC3,MWC4,MWC5,MWC6,SRW4,SRW6,SRW8
1205,-6.400000000000001,-0.24285738,-0.09401247,-0.46487808,-0.2175981,-0.23977485,-0.18291208,0.3115046,0.02588764,0.03701421,0.05776697,0.05748692,0.07974027,0.028892964,0.01976116,0.016023967
1206,-6.7,-0.24120496,-0.1829222,-0.28181812,-0.32177258,-0.27559713,-0.28242865,0.015625698,-0.03924557,-0.027131964,-0.057215877,-0.055312615,-0.076805055,-0.05217603,-0.090829045,-0.10869326
1207,-5.533333333333334,-0.9557894,-0.98698884,-0.8632878,-0.8947323,-0.99204254,-0.9790446,-0.666409,-0.75745994,-0.8303031,-0.8888814,-0.92084783,-0.9569132,-0.78027713,-0.89949286,-0.99141
1208,-8.1,0.2481691,0.42319426,0.5084999,0.14701259,0.51249284,0.6629788,-0.046385996,0.29382733,0.44890505,0.55506694,0.65819305,0.73235923,0.3214731,0.5245904,0.70397097
1209,-8.2,0.3220018,0.4890037,0.583397,0.2511871,0.5841373,0.73761624,0.09228504,0.3752483,0.51676905,0.6207748,0.7141742,0.78516805,0.40409514,0.59602374,0.7621369
1210,-10.266666666666667,2.9705229,2.7360983,2.5079598,3.4805963,3.0558739,2.7030685,1.827638,2.0397432,1.9691011,1.9519484,1.8847257,1.8526939,2.0370014,1.9943684,1.9086713
1211,-5.400000000000001,-1.1709903,-1.2039009,-1.3011609,-1.2072557,-1.1353316,-1.1283195,-1.6299058,-1.5288445,-1.3959975,-1.2721205,-1.1672109,-1.0773855,-1.4857253,-1.2781256,-1.1012267
1212,-6.900000000000001,-0.42628118,-0.4809144,-0.42770815,-0.37385982,-0.49053073,-0.5560992,-0.010684527,-0.106726006,-0.1490463,-0.17554852,-0.20417838,-0.22398773,-0.11541993,-0.14683363,-0.1809355
1213,-5.7,-0.33939084,-0.31242466,-0.3152442,-0.37385982,-0.41888618,-0.43170348,0.041549996,-0.07268178,-0.10743304,-0.15337,-0.17755693,-0.20634261,-0.094095245,-0.16888872,-0.20969199
1214,-6.8,0.14904772,0.20235185,0.37764105,0.042838104,0.15427011,0.19027506,0.3115046,0.29382733,0.32589084,0.31550637,0.33299792,0.3263506,0.2873541,0.30642065,0.33363432
1215,-4.733333333333333,-1.1850863,-1.2568429,-1.1033748,-1.050994,-1.2069762,-1.2029569,-1.3829257,-1.0746754,-1.1773213,-1.1751539,-1.2156162,-1.2076777,-1.0810397,-1.1447232,-1.185696
1216,-5.8999999999999995,-0.4890954,-0.5751078,-0.53430986,-0.5822088,-0.6338198,-0.70537406,-0.42724073,-0.2869021,-0.34211367,-0.43576515,-0.4765729,-0.54249877,-0.31939495,-0.43836996,-0.5331603
1217,-5.533333333333334,-1.1709903,-1.2039009,-1.3011609,-1.2072557,-1.1353316,-1.1283195,-1.6299058,-1.5288445,-1.3959975,-1.2721205,-1.1672109,-1.0773855,-1.4857253,-1.2781256,-1.1012267
1218,-4.933333333333334,-1.0114269,-1.03343,-1.046179,-0.84264505,-1.0636871,-1.0785612,-1.0995766,-0.7094475,-0.8303031,-0.845796,-0.91719574,-0.92393196,-0.71964705,-0.8186228,-0.9011128
1219,-5.333333333333333,-0.7917114,-0.9362583,-0.9742267,-0.8947323,-0.920398,-1.0039238,-0.7183878,-0.75745994,-0.7889412,-0.8628909,-0.8847321,-0.9373282,-0.78027713,-0.8585637,-0.9198094
1220,-5.333333333333333,-0.5154585,-0.6678501,-0.7223973,-0.63429606,-0.6696421,-0.7800115,-0.42724073,-0.364125,-0.40619883,-0.48245654,-0.50655323,-0.5571473,-0.3927599,-0.49147668,-0.55712664
1221,-6.233333333333333,-0.18622744,-0.16308716,-0.08439147,-0.16551086,-0.2039526,-0.18291208,0.15774271,0.119526,0.09883534,0.095892645,0.10354403,0.11414995,0.1065288,0.08577974,0.08824936
1222,-6.533333333333334,-0.2291588,-0.25956374,-0.08461453,-0.11342362,-0.23977485,-0.23267037,0.47993183,0.14972661,0.110934846,0.10995852,0.10172947,0.10859133,0.14414829,0.11969295,0.10576443
1223,-7.033333333333334,-0.5009871,-0.5291575,-0.3631651,-0.37385982,-0.526353,-0.5312201,-0.21661733,-0.14140147,-0.17736417,-0.16997463,-0.19525047,-0.1958646,-0.1369956,-0.13809267,-0.14317998
1224,-7.099999999999999,-0.18972073,-0.008712873,0.3530405,-0.2175981,0.0468033,0.2649125,-0.17734559,-0.03924557,0.110934846,0.218225,0.3298947,0.4087371,-0.011194246,0.19265413,0.40091437
1225,-6.0,-0.12093393,-0.0469545,-0.06704081,-0.2175981,-0.024841238,0.065879345,0.13347927,-0.0063959393,0.09883534,0.15596655,0.22694394,0.26688084,0.008958667,0.08577974,0.14606002
1226,-7.2,-0.22266956,-0.22358535,-0.014417765,-0.26968533,-0.2039526,-0.15803294,0.281804,-0.03924557,0.011644542,0.033466205,0.07238443,0.08683302,-0.031570144,0.003837034,0.028074173
1227,-8.866666666666667,-0.099509805,0.028776763,0.28238964,-0.16551086,-0.024841238,0.09075849,0.34071395,0.088830754,0.14672817,0.1604953,0.20172817,0.21440858,0.087426126,0.115958996,0.14345115
1228,-5.3,-1.2538894,-1.230794,-1.160898,-1.2072557,-1.1711539,-1.1283195,-1.2712796,-1.456821,-1.3106762,-1.2391385,-1.1203591,-1.057644,-1.4409946,-1.2955838,-1.1366141
1229,-7.3,-0.31935388,-0.39495105,-0.61976975,-0.32177258,-0.45470846,-0.5560992,0.23629545,-0.03924557,-0.09378378,-0.13693562,-0.17755693,-0.20721926,-0.05217603,-0.12939826,-0.1817485
1230,-6.366666666666667,0.08965631,-0.017235873,-0.124412976,0.042838104,-0.060663506,-0.18291208,0.14160402,0.34849933,0.28283358,0.20947841,0.16567795,0.112067915,0.3214731,0.18908188,0.07189271
1231,-4.6,-1.4492822,-1.5594004,-1.467347,-1.3114302,-1.4219098,-1.4268692,-2.2602031,-1.763198,-1.82476,-1.7474556,-1.756276,-1.7082611,-1.7273748,-1.635339,-1.5635551
1232,-7.166666666666667,0.017098172,0.09914365,0.26094347,-0.06133638,-0.024841238,0.016121065,0.5456326,0.2658802,0.23866017,0.18739945,0.17779407,0.15041989,0.23495357,0.15292388,0.10106903
1233,-5.0,-0.7325389,-0.82552004,-0.99292666,-0.84264505,-0.59799755,-0.63073665,-1.3829257,-0.90935767,-0.6515968,-0.47570217,-0.2894551,-0.16405095,-0.8429798,-0.4700289,-0.14556137
1234,-6.633333333333333,0.012755427,-0.08672891,-0.24134623,-0.06133638,-0.13230804,-0.25754952,0.075535,0.23751076,0.19331367,0.13312824,0.09809338,0.049541626,0.21714859,0.115958996,0.020288296
1235,-5.566666666666666,-1.1309646,-1.5430717,-1.6773717,-1.050994,-1.1353316,-1.377111,-1.2355781,-1.3205874,-1.2294192,-1.0641289,-0.9616347,-0.8518062,-1.2323736,-0.86531544,-0.5814896
1236,-6.2,-0.7042356,-0.65495855,-0.5817538,-0.7905578,-0.70546436,-0.65561575,-0.666409,-0.61696535,-0.57780874,-0.5873671,-0.5512896,-0.5481141,-0.6323029,-0.6263534,-0.5965187
1237,-7.066666666666666,0.00040163723,0.15695845,0.112257496,0.094925344,0.11844785,0.19027506,0.6089782,0.2658802,0.31522802,0.37589496,0.40260953,0.44078818,0.2873541,0.38768107,0.46525282
1238,-6.599999999999999,-0.07720159,-0.06575535,-0.27671292,-0.06133638,-0.060663506,-0.08339551,-0.064510375,0.14972661,0.18178606,0.22258045,0.24186723,0.26935944,0.16267294,0.21392916,0.24679337
1239,-8.333333333333334,0.0660609,0.17570339,0.31426758,0.40744883,0.19009237,0.2649125,0.84183383,0.5035434,0.48801428,0.5585931,0.54874194,0.59359473,0.5290037,0.6099476,0.6536036
1240,-6.166666666666667,-0.40214995,-0.73507,-0.82112634,-0.26968533,-0.5621753,-0.80489063,-0.27721086,-0.0063959393,-0.06680985,-0.08862749,-0.11515622,-0.12633036,-0.011194246,-0.06560632,-0.10405122
1241,-6.3,-0.51633316,-0.5284682,-0.5664553,-0.53012156,-0.526353,-0.5312201,0.050107867,-0.3251158,-0.29558104,-0.28532842,-0.26124826,-0.25451642,-0.31939495,-0.31261522,-0.3145661
1242,-7.7,0.018530574,0.0799161,-0.028692791,-0.009249136,0.082625575,0.11563764,0.577589,0.1794478,0.24981111,0.30727893,0.35147926,0.3884594,0.1991696,0.2963956,0.38493404
1243,-11.166666666666666,2.7657883,2.72643,2.8336596,3.2201598,2.805118,2.628431,2.456686,1.9502993,1.8471867,1.8186483,1.7234436,1.6788609,1.9486856,1.8979481,1.8023804
1244,-11.566666666666668,3.5139802,3.0762675,2.8711476,3.272247,3.2349854,2.9269807,1.840083,2.0177798,1.9280386,1.8565483,1.7757475,1.7137611,1.9967681,1.8813174,1.7469807
1245,-9.0,3.4261155,2.8383462,2.4594805,3.1680727,2.805118,2.1806064,1.5363983,2.0287936,1.8731356,1.7467357,1.6135056,1.5049967,1.9899762,1.7982633,1.5980058
1246,-9.533333333333333,3.1085184,2.8296025,2.8647134,2.9597237,3.0558739,3.0016181,1.9099877,1.8802948,1.8296659,1.797737,1.7507101,1.7212778,1.870485,1.8063551,1.7172469
1247,-9.8,3.1129644,2.6297746,2.601971,2.9076364,2.8409402,2.5537937,1.7510713,1.8802948,1.7985649,1.7383548,1.6679549,1.6160202,1.8632076,1.7668717,1.6509988
1248,-9.5,3.4261155,2.8383462,2.4594805,3.1680727,2.805118,2.1806064,1.5363983,2.0287936,1.8731356,1.7467357,1.6135056,1.5049967,1.9899762,1.7982633,1.5980058
1249,-7.5,0.3579208,0.25533777,0.16348788,0.5637105,0.26173693,0.16539592,0.92701405,0.6921191,0.60926235,0.5865295,0.52854633,0.5105298,0.68794376,0.6237547,0.54787856
1250,-5.633333333333333,-0.56402874,-0.5593937,-0.48559022,-0.63429606,-0.526353,-0.5312201,-0.51906127,-0.44467014,-0.37385485,-0.34009218,-0.26824945,-0.23289639,-0.4433529,-0.34687388,-0.22890043
1251,-7.2,-0.11604307,0.0056100385,0.26361433,-0.16551086,-0.060663506,0.04100021,0.281804,0.088830754,0.13488004,0.14230278,0.17434257,0.18113776,0.087426126,0.10470586,0.11710554
1252,-6.8,-0.19779903,-0.16444725,-0.19477631,-0.2175981,-0.16813032,-0.1331538,0.17373522,0.02588764,0.062012102,0.08644674,0.12156844,0.14365068,0.028892964,0.04336379,0.07736459
1253,-8.733333333333333,1.911544,2.06249,2.2847931,1.7617171,2.017028,2.1308482,1.3461155,1.3943903,1.390178,1.3714755,1.3521266,1.3296478,1.382426,1.3578435,1.3230147
1254,-8.5,1.9368063,2.0664234,2.2418256,1.8138044,2.0886726,2.2552438,1.1964488,1.3943903,1.4071822,1.402897,1.3947036,1.382788,1.3918791,1.3875692,1.366033
1255,-5.033333333333333,-0.6796516,-0.83899975,-0.7522988,-0.7905578,-0.7771089,-0.8297698,-0.56682515,-0.61696535,-0.61430335,-0.6462773,-0.6300346,-0.64728147,-0.6323029,-0.6618638,-0.6672487
1256,-8.2,0.036531083,0.13190715,0.2751566,-0.06133638,0.082625575,0.14051677,0.041549996,0.1794478,0.23866017,0.24846604,0.28253847,0.28963843,0.18101133,0.23840967,0.2929189
1257,-6.3,-0.36760303,-0.57015586,-0.4690365,-0.4259471,-0.5621753,-0.6804949,0.024309544,-0.14140147,-0.20615877,-0.28532842,-0.340166,-0.40810505,-0.15882748,-0.25548822,-0.34790567
1258,-8.5,0.5127588,0.6646248,0.8103394,0.45953605,0.7274264,0.86201197,0.38364318,0.55249774,0.6536937,0.72566414,0.7886562,0.8388757,0.5737343,0.7173094,0.8385901
1259,-8.1,0.6406163,0.63884634,0.7491343,0.7720595,0.5841373,0.5385831,0.7637766,0.8428517,0.7804411,0.7570757,0.7105883,0.68704236,0.8341997,0.7810359,0.7265479
1260,-6.1000000000000005,0.5773736,0.42810604,0.17752312,0.40744883,0.40502602,0.14051677,0.5839113,0.62360924,0.5911607,0.5373153,0.50531507,0.4608493,0.60296065,0.55640155,0.5188272
1261,-7.566666666666666,-0.00851615,0.041387547,0.20833614,0.042838104,0.0468033,0.11563764,0.6089782,0.2658802,0.28283358,0.2990089,0.31898156,0.33109257,0.27005282,0.27276456,0.26493606
1262,-7.3,0.35094303,0.20133507,0.25444123,0.19909984,0.22591464,0.11563764,0.3977237,0.42762578,0.42900875,0.39942423,0.39222786,0.36557007,0.42018178,0.40973696,0.39652368
1263,-7.3999999999999995,0.3205864,0.29900548,0.40856057,0.2511871,0.33338147,0.28979164,0.3977237,0.42762578,0.46857193,0.4938871,0.516293,0.531645,0.43612853,0.5420179,0.6265826
1264,-6.933333333333334,-0.26847842,-0.2525602,-0.11132325,-0.37385982,-0.23977485,-0.20779122,0.058624025,-0.14140147,-0.06680985,-0.046881396,0.0041186176,0.018659407,-0.1369956,-0.061439335,0.016023967
1265,-5.1,-0.7482998,-0.65489125,-1.0192366,-0.84264505,-0.6696421,-0.70537406,-0.97329825,-0.8067357,-0.6515968,-0.5516244,-0.44191724,-0.36608994,-0.78027713,-0.557541,-0.32260615
1266,-7.3,0.23574626,0.21588936,0.2867803,0.19909984,0.2975592,0.2649125,0.43930554,0.4016205,0.4389858,0.460522,0.49147496,0.5084517,0.46761274,0.56781954,0.6536036
1267,-7.3,0.3352078,0.32745114,0.4029118,0.30327433,0.22591464,0.16539592,0.5584846,0.55249774,0.4976537,0.4378836,0.3981689,0.3533975,0.5290037,0.41910025,0.31690276
1268,-5.733333333333333,0.074568026,-0.11820698,-0.1825045,-0.06133638,-0.23977485,-0.43170348,0.22086164,0.32136288,0.19331367,0.043231357,-0.055312615,-0.16575205,0.27005282,0.04726496,-0.13290599
1269,-6.333333333333333,0.23401503,0.37883142,0.34192777,0.2511871,0.36920375,0.41418737,0.4597354,0.45327568,0.48801428,0.5157494,0.54606503,0.56696135,0.5138475,0.5876125,0.6605105
1270,-9.633333333333333,0.84589475,1.1051443,1.345665,0.876234,1.0140046,1.21032,1.047548,0.8634277,0.8984196,0.92798,0.9353452,0.9520518,0.8721436,0.9496798,1.0127072
1271,-9.733333333333333,0.86521333,0.6580987,0.9004095,1.0845829,0.8348932,0.6629788,0.84183383,0.98234993,0.9360003,0.9474198,0.91050625,0.903077,0.99323684,1.0139048,0.98569465
1272,-6.366666666666667,0.24566312,0.38081682,0.27524838,0.30327433,0.40502602,0.46394566,0.43244308,0.47857824,0.51676905,0.5656234,0.6077065,0.653328,0.54403573,0.6618136,0.7897504
1273,-6.166666666666667,-0.6603954,-0.4954428,-0.536728,-0.63429606,-0.6338198,-0.5560992,-0.08282309,-0.40396455,-0.40619883,-0.41616568,-0.4106406,-0.40708947,-0.41788238,-0.44885564,-0.4566327
1274,-9.3,1.1201518,1.1238375,1.081501,1.3971064,1.0140046,0.8371328,1.3583724,1.2167034,1.1257598,1.0772415,0.9917115,0.94186604,1.2033689,1.1231699,1.024596
1275,-6.733333333333333,-0.40085247,-0.51268256,-0.2730838,-0.26968533,-0.45470846,-0.48146176,-0.21661733,-0.03924557,-0.08024353,-0.07284377,-0.09840166,-0.1001262,-0.031570144,-0.032563895,-0.044271983
1276,-6.666666666666667,0.17470127,0.12631586,0.049413443,0.094925344,0.010981033,-0.05851637,0.10887834,0.4016205,0.33648777,0.2570021,0.20849532,0.15379211,0.3714916,0.23493442,0.12505852
1277,-5.366666666666667,-0.66790146,-0.7073965,-0.6977729,-0.73847055,-0.6696421,-0.65561575,-0.74496174,-0.61696535,-0.5420781,-0.5097643,-0.45249322,-0.43063956,-0.60408825,-0.5463455,-0.491382
1278,-4.633333333333333,-1.4492822,-1.5594004,-1.467347,-1.3114302,-1.4219098,-1.4268692,-2.2602031,-1.763198,-1.82476,-1.7474556,-1.756276,-1.7082611,-1.7273748,-1.635339,-1.5635551
1279,-5.0,-0.9385151,-0.8368371,-0.7692428,-0.9468195,-0.8845757,-0.7800115,-0.898724,-0.90935767,-0.851366,-0.8204926,-0.76492655,-0.73342764,-0.90790266,-0.8926008,-0.8515303
1280,-6.099999999999999,-0.1935332,-0.10541394,-0.20247617,-0.26968533,-0.09648577,-0.008758078,0.10060107,-0.07268178,0.03701421,0.10059547,0.17261368,0.21698374,-0.05217603,0.03553384,0.101741605
1281,-7.599999999999999,0.4839483,0.37694067,0.4383863,0.40744883,0.33338147,0.2151542,0.6089782,0.62360924,0.5728646,0.51212597,0.47328407,0.42596084,0.60296065,0.5216681,0.44624516
1282,-7.6000000000000005,0.5196725,0.3960074,0.5607023,0.45953605,0.47667056,0.3893082,0.7864327,0.62360924,0.618242,0.6003164,0.59739655,0.5862489,0.6740503,0.7173094,0.74227834
1283,-5.400000000000001,-0.8768019,-0.3010896,-0.6055847,-0.5822088,-0.59799755,-0.18291208,-1.0353096,-0.5723822,-0.43916762,-0.17554852,-0.11515622,0.08824844,-0.49538183,-0.14245763,0.18083318
1284,-7.8,0.70159334,0.86251664,1.2840276,0.667885,1.1572937,1.4839906,0.41169387,0.6695602,0.82861626,0.95017755,1.062067,1.1520524,0.755873,0.96541226,1.1464278
1285,-7.400000000000001,0.24645004,0.54518324,0.9155526,0.19909984,0.65578187,1.061045,0.20529215,0.32136288,0.5072378,0.64097476,0.7726846,0.8731458,0.35497034,0.57633096,0.78806543
1286,-7.533333333333334,0.28636235,0.3359619,0.2526322,0.30327433,0.22591464,0.24003334,0.12531702,0.5035434,0.4783212,0.464264,0.43765318,0.42651397,0.49856442,0.46815985,0.44252002
1287,-5.7,-1.0035528,-0.9197715,-1.0132776,-0.9468195,-0.99204254,-0.9541655,-0.56682515,-0.90935767,-0.9161613,-0.9064475,-0.90629447,-0.8960743,-0.90790266,-0.9133639,-0.89317244
1288,-6.699999999999999,-0.10924536,-0.0075130044,0.21173894,-0.11342362,-0.024841238,0.065879345,0.006898879,0.119526,0.17017956,0.2006839,0.24021706,0.26066342,0.12543562,0.1819129,0.245576
1289,-6.533333333333332,-0.36268973,-0.26034224,-0.3576618,-0.4259471,-0.27559713,-0.20779122,0.08392982,-0.2127389,-0.12119132,-0.08334851,-0.019364798,0.011203998,-0.20328788,-0.15562034,-0.11412582
1290,-6.066666666666667,-0.63801837,-0.63809913,-0.4840848,-0.63429606,-0.6696421,-0.65561575,-0.17734559,-0.40396455,-0.4226035,-0.45560864,-0.4604759,-0.48220515,-0.41788238,-0.46471035,-0.48037225
1291,-8.233333333333334,-0.06558541,0.09443954,0.22188206,-0.11342362,0.0468033,0.19027506,0.3334571,0.119526,0.19331367,0.22692448,0.27771753,0.30299294,0.12543562,0.16021906,0.18591611
1292,-6.3,-0.6167584,-0.51300603,-0.67705524,-0.73847055,-0.526353,-0.5312201,-0.51906127,-0.61696535,-0.4727864,-0.40323162,-0.29897928,-0.24186376,-0.60408825,-0.4175958,-0.2138468
1293,-5.1,-1.1005582,-1.1759038,-1.1211901,-1.1030812,-1.1353316,-1.1283195,-0.94308954,-1.1935976,-1.2031709,-1.2175232,-1.2156162,-1.2241808,-1.1933533,-1.201768,-1.2035129
1294,-6.333333333333333,0.5773736,0.42810604,0.17752312,0.40744883,0.40502602,0.14051677,0.5839113,0.62360924,0.5911607,0.5373153,0.50531507,0.4608493,0.60296065,0.55640155,0.5188272
1295,-6.533333333333334,0.26037493,0.35907927,0.31539327,0.30327433,0.36920375,0.3893082,0.5130873,0.5035434,0.51676905,0.5301589,0.54874194,0.5614719,0.55894536,0.60717195,0.6618893
1296,-5.666666666666667,-0.5764266,-0.6707525,-0.7010439,-0.53012156,-0.6696421,-0.7551324,-0.33995652,-0.24945354,-0.32646072,-0.37767515,-0.4183969,-0.44308937,-0.2720663,-0.3617758,-0.41980952
1297,-7.8,0.9999431,1.028525,0.81601363,0.98040843,0.9065378,0.8371328,0.9322039,0.98234993,0.9360003,0.89409196,0.8454049,0.8108282,0.969649,0.89690834,0.8114722
1298,-6.3999999999999995,-0.41265386,-0.34303212,-0.53119814,-0.32177258,-0.34724164,-0.33218694,-0.40501225,-0.14140147,-0.09378378,-0.02641159,0.0041186176,0.049541626,-0.11541993,-0.028479734,0.028074173
1299,-5.933333333333334,-0.54158485,-0.47448596,-0.38190773,-0.5822088,-0.45470846,-0.3570661,-0.21661733,-0.44467014,-0.32646072,-0.2556985,-0.17535995,-0.12715743,-0.41788238,-0.29335308,-0.1817485
1300,-7.733333333333333,1.0623082,0.8641801,0.81808937,1.0845829,1.0140046,0.8371328,1.0620525,1.020369,0.98725945,0.9693506,0.94148964,0.92280024,1.0622312,1.0757288,1.0624948
1301,-5.766666666666667,-0.8913328,-0.7290628,-0.68016654,-0.7905578,-0.7771089,-0.65561575,-0.21661733,-0.75745994,-0.6705527,-0.5516244,-0.48740384,-0.40202332,-0.71964705,-0.5407761,-0.36809418
1302,-6.0,0.39384857,0.22758237,-0.008762481,0.30327433,0.22591464,0.11563764,0.43930554,0.5281808,0.48801428,0.460522,0.44053558,0.42927045,0.5138475,0.45298427,0.41292247
1303,-6.966666666666666,0.362282,0.33074832,0.26682535,0.30327433,0.2975592,0.2649125,0.29671624,0.5281808,0.5072378,0.4754369,0.46339488,0.44024158,0.5138475,0.4345882,0.35978895
1304,-6.7,0.8317558,0.7616214,0.76801497,0.71997225,0.7632487,0.6132205,0.7751413,0.82204807,0.8046987,0.7694686,0.7448922,0.7128017,0.8595828,0.8472098,0.82097954
1305,-6.533333333333334,-0.025202401,-0.02048865,0.033381358,-0.06133638,-0.024841238,-0.008758078,-0.236585,0.20870382,0.21613783,0.21385816,0.23359548,0.23551202,0.1991696,0.16748188,0.14736304
1306,-7.099999999999999,0.029861158,0.048755333,-0.0195925,0.042838104,0.010981033,-0.033637222,0.281804,0.2658802,0.2718966,0.29069558,0.29053858,0.30600902,0.27005282,0.32299548,0.36260423
1307,-4.0,-1.5943995,-1.541819,-1.5916295,-1.6239537,-1.5293766,-1.4268692,-2.1090727,-2.7196603,-2.683815,-2.7024918,-2.6596496,-2.6603665,-2.734376,-2.8090594,-2.8440282
1308,-7.2,-0.35801134,-0.2417856,-0.10479354,-0.37385982,-0.31141937,-0.23267037,0.12531702,-0.106726006,-0.08024353,-0.08334851,-0.057336144,-0.05230722,-0.11541993,-0.13373955,-0.13290599
1309,-6.633333333333333,-0.05171066,-0.100632384,-0.13667841,-0.11342362,-0.2039526,-0.28242865,0.3115046,0.1794478,0.13488004,0.072171085,0.025317986,-0.02977923,0.16267294,0.06663436,-0.036876455
1310,-5.1,-0.9688776,-0.83675295,-0.8967839,-0.9468195,-0.84875345,-0.7302532,-1.3829257,-0.96285826,-0.851366,-0.7710603,-0.678784,-0.61499494,-0.94124687,-0.8789017,-0.8072941
1311,-7.166666666666667,0.41729164,0.3741014,0.42544004,0.35536158,0.33338147,0.28979164,0.32616994,0.57650304,0.5450478,0.5048555,0.4859017,0.45707658,0.55894536,0.48319823,0.41020125
1312,-6.266666666666667,-0.26195925,-0.1391947,-0.40832058,-0.32177258,-0.23977485,-0.20779122,0.21309417,-0.07268178,-0.027131964,-0.021334805,0.00023037172,0.0022014116,-0.07301628,-0.08237835,-0.09098162
1313,-11.0,1.2745558,1.3541148,1.3177454,1.5012809,1.479694,1.4839906,0.916588,1.182503,1.19101,1.2392031,1.2298857,1.2516028,1.2033689,1.2838727,1.3189076
1314,-8.533333333333333,0.82591,1.0513322,0.87040466,0.7720595,0.8707155,0.9366494,0.8635167,0.8428517,0.84437656,0.8270554,0.81340665,0.7982695,0.8341997,0.81077343,0.7868003
1315,-6.866666666666667,0.5415554,0.06415262,-0.11569792,0.667885,0.26173693,-0.10827465,0.75806683,0.75821036,0.6536937,0.61057866,0.5231131,0.47743252,0.755873,0.69111496,0.5932978
1316,-8.799999999999999,2.3658388,2.4535444,2.029039,2.2825894,2.2319617,2.08109,1.5907764,1.6530607,1.5736295,1.5014265,1.4177502,1.3531163,1.6302669,1.5126898,1.3748269
1317,-8.533333333333333,0.9756904,1.2950066,1.4006505,0.98040843,1.4080496,1.757661,0.50650626,0.8837805,1.0016271,1.1099803,1.1925037,1.2704936,0.90931886,1.0715389,1.216099
1318,-8.166666666666666,-0.263492,-0.047382534,0.11081075,-0.32177258,-0.09648577,0.09075849,0.15774271,-0.106726006,0.011644542,0.072171085,0.15346083,0.19885202,-0.094095245,-0.0122424755,0.059505515
1319,-5.7,-0.2281613,-0.2718542,-0.16439044,-0.11342362,-0.13230804,-0.10827465,0.31885245,0.088830754,0.12294975,0.19184002,0.24351601,0.30117962,0.1065288,0.18908188,0.27153406
1320,-7.266666666666667,0.37772533,0.411152,0.19898516,0.30327433,0.33338147,0.31467077,0.65200603,0.5035434,0.5072378,0.4975516,0.4928646,0.48432827,0.49856442,0.45907187,0.41020125
1321,-7.233333333333333,0.65027237,0.61054975,0.5953525,0.667885,0.51249284,0.46394566,0.96811223,0.8010096,0.73086673,0.6708023,0.6141135,0.5674597,0.7823553,0.6725288,0.5710073
1322,-5.433333333333334,-0.7963176,-0.7828729,-0.76327306,-0.7905578,-0.84875345,-0.85464895,-0.6159158,-0.5723822,-0.6328484,-0.6996721,-0.7292163,-0.7699944,-0.60408825,-0.729015,-0.8085395
1323,-5.333333333333333,-0.8871737,-0.9497824,-0.85854954,-0.8947323,-0.95622027,-0.9790446,-0.7183878,-0.75745994,-0.80949646,-0.8715075,-0.8990717,-0.944828,-0.78027713,-0.8789017,-0.94693786
1324,-5.033333333333333,-1.1071817,-1.1064007,-1.1180342,-1.1030812,-1.0995094,-1.0785612,-1.0040319,-1.1935976,-1.1773213,-1.1751539,-1.1499994,-1.1401128,-1.1933533,-1.1770786,-1.1272998
1325,-7.733333333333333,-0.1077905,0.012232007,-0.016969794,-0.009249136,0.0468033,0.11563764,0.5326863,0.14972661,0.22743602,0.31960413,0.3727504,0.43476775,0.18101133,0.32299548,0.4237539
1326,-8.266666666666667,1.3803185,0.9815187,0.99191976,1.3971064,1.2289382,0.96152854,0.7864327,1.1996818,1.1390113,1.1074857,1.0686399,1.0443332,1.1928893,1.1573805,1.1201004
1327,-6.7,0.01833164,0.041639622,-0.17153384,-0.009249136,-0.09648577,-0.15803294,0.59021175,0.2658802,0.22743602,0.17848182,0.1358286,0.0931861,0.25258714,0.17110147,0.096359596
1328,-5.766666666666667,-0.35376763,-0.33916944,-0.3768204,-0.4259471,-0.45470846,-0.45658264,-0.2978796,-0.07268178,-0.13506186,-0.22085348,-0.24734683,-0.29132774,-0.11541993,-0.28857246,-0.3866904
1329,-7.933333333333334,1.2185385,1.2529874,1.440883,1.1366702,1.5871608,1.7825402,0.63369375,0.9630462,1.0853775,1.1972822,1.2874544,1.3653959,0.99323684,1.1889455,1.3597593
1330,-6.266666666666667,-0.22508256,-0.36668134,-0.34109932,-0.26968533,-0.3830639,-0.5063409,0.15774271,0.02588764,-0.027131964,-0.09392319,-0.1363744,-0.19152181,0.008958667,-0.07397103,-0.15352698
1331,-4.6,-1.2956414,-1.3150171,-1.3273436,-1.3635174,-1.314443,-1.3024735,-2.0242336,-1.6817775,-1.7158245,-1.7930038,-1.7890308,-1.8319511,-1.7273748,-1.8539101,-1.8986139
1332,-5.933333333333334,-0.6361659,-0.64633185,-0.5106944,-0.63429606,-0.6696421,-0.65561575,-0.19687213,-0.40396455,-0.4226035,-0.45560864,-0.45781013,-0.47578555,-0.41788238,-0.46471035,-0.49641368
1333,-5.8,-0.6361659,-0.64633185,-0.5106944,-0.63429606,-0.6696421,-0.65561575,-0.19687213,-0.40396455,-0.4226035,-0.45560864,-0.45781013,-0.47578555,-0.41788238,-0.46471035,-0.49641368
1334,-5.433333333333334,-0.6280678,-0.8602332,-0.6897942,-0.63429606,-0.8129312,-0.9044072,-0.47255504,-0.364125,-0.4727864,-0.57297367,-0.64509517,-0.72315705,-0.3927599,-0.557541,-0.7120775
